Season,Giornata,Team,Player,V,G,A,R,RS,AG,AM,ES,FV,Role
2016,29,bologna,Maietta D.,6.5,,1.0,,,,1.0,,7.0,D
2016,29,bologna,Dzemaili B.,7.5,2.0,,,,,,,13.5,C
2016,29,bologna,Nagy A.,6.0,,,,,,,,6.0,C
2016,29,bologna,Pulgar E.,6.0,,,,,,1.0,,5.5,C
2016,29,bologna,Krejci L.,7.0,,1.0,,,,,,8.0,T
2016,29,bologna,Verdi S.,7.5,1.0,1.0,,,,,,11.5,T
2016,29,bologna,Destro M.,5.0,,,,,,,,5.0,A
2016,29,bologna,Mbaye I.,,,,,,,,,,D
2016,29,bologna,Di Francesco F.,7.0,1.0,1.0,,,,,,11.0,T
2016,29,bologna,Petkovic B.,6.0,,,,,,,,6.0,A
2016,29,cagliari,Rafael A.,6.0,,,,,,,,6.0,P
2016,29,cagliari,Alves B.,6.5,,,,,,,,6.5,D
2016,29,cagliari,Murru N.,6.0,,,,,,,,6.0,D
2016,29,cagliari,Pisacane F.,6.5,,,,,,1.0,,6.0,D
2016,29,cagliari,Isla M.,6.0,,,,,,1.0,,5.5,D
2016,29,cagliari,Padoin S.,5.0,,,,,,,,5.0,C
2016,29,cagliari,Tachtsidis P.,6.0,,,,,,,,6.0,C
2016,29,cagliari,Ionita A.,5.5,,,,,,,,5.5,C
2016,29,cagliari,Dessena D.,,,,,,,,,,C
2016,29,cagliari,Joao Pedro ,5.5,,,,,,,,5.5,T
2016,29,cagliari,Sau M.,5.5,,,,,,,,5.5,A
2016,29,cagliari,Salamon B.,,,,,,,,,,D
2016,29,cagliari,Farago P.,5.5,,,,,,1.0,,5.0,C
2016,29,cagliari,Farias D.,6.0,,,,,,,,6.0,T
2016,29,chievo,Sorrentino S.,6.0,-4.0,,,,,,,2.0,P
2016,29,chievo,Cacciatore F.,5.5,,,,,,,,5.5,D
2016,29,chievo,Cesar B.,6.0,,,,,,,,6.0,D
2016,29,chievo,Spolli N.,6.0,,,,,,1.0,,5.5,D
2016,29,chievo,Frey N.,5.0,,,,,,,,5.0,D
2016,29,chievo,Radovanovic I.,6.0,,,,,,,,6.0,C
2016,29,chievo,Castro L.,6.0,1.0,,,,,,,9.0,C
2016,29,chievo,Hetemaj P.,5.0,,,,,,1.0,,4.5,C
2016,29,chievo,Birsa V.,5.5,,,,,,1.0,,5.0,T
2016,29,chievo,Inglese R.,6.0,,1.0,,,,,,7.0,A
2016,29,chievo,Pellissier S.,5.5,,,,,,,,5.5,A
2016,29,chievo,Izco M.,5.0,,,,,,,,5.0,C
2016,29,chievo,De Guzman J.,,,,,,,,,,T
2016,29,crotone,Cordaz A.,7.0,-1.0,,,,,1.0,,5.5,P
2016,29,crotone,Rosi A.,6.0,,,,,,,,6.0,D
2016,29,crotone,Ceccherini F.,6.0,,,,,,,,6.0,D
2016,29,crotone,Mesbah D.,6.0,,,,,,,,6.0,D
2016,29,crotone,Ferrari G.,5.5,,,,,,,,5.5,D
2016,29,crotone,Barberis A.,5.0,,,,,,,,5.0,C
2016,29,crotone,Rohden M.,6.0,,,,,,,,6.0,C
2016,29,crotone,Crisetig L.,5.5,,,,,,,,5.5,C
2016,29,crotone,Stoian A.,5.5,,,,,,,,5.5,T
2016,29,crotone,Tonev A.,5.5,,,,,,,,5.5,T
2016,29,crotone,Falcinelli D.,6.5,,,,,,,,6.5,A
2016,29,crotone,Dussenne N.,5.0,,,,,,,,5.0,D
2016,29,crotone,Capezzi L.,,,,,,,,,,C
2016,29,crotone,Trotta M.,6.0,,,,,,,,6.0,A
2016,29,empoli,Skorupski L.,6.5,-3.0,,1.0,,,,,6.5,P
2016,29,empoli,Laurini V.,5.5,,,,,,,,5.5,D
2016,29,empoli,Bellusci G.,6.0,,,,,,,,6.0,D
2016,29,empoli,Costa A.,5.0,,,,,,1.0,,4.5,D
2016,29,empoli,Pasqual M.,5.0,,,,,,,,5.0,D
2016,29,empoli,Croce D.,5.5,,,,,,,,5.5,C
2016,29,empoli,Diousse A.,5.5,,,,,,1.0,,5.0,C
2016,29,empoli,Krunic R.,6.0,,,,,,,,6.0,T
2016,29,empoli,El Kaddouri O.,6.5,1.0,,,,,,,9.5,T
2016,29,empoli,Thiam M.,6.5,,,,,,,,6.5,A
2016,29,empoli,Pucciarelli M.,5.0,,,,,,,,5.0,A
2016,29,empoli,Dimarco F.,,,,,,,,,,D
2016,29,empoli,Mauri J.,6.5,,,,,,1.0,,6.0,C
2016,29,empoli,Maccarone M.,6.5,1.0,,1.0,,,,,9.5,A
2016,29,fiorentina,Tatarusanu C.,6.5,,,,,,,,6.5,P
2016,29,fiorentina,Rodriguez G.,6.0,,,,,,1.0,,5.5,D
2016,29,fiorentina,Astori D.,6.0,,,,,,,,6.0,D
2016,29,fiorentina,Badelj M.,6.0,,,,,,,,6.0,C
2016,29,fiorentina,Valero B.,6.5,,,,,,,,6.5,C
2016,29,fiorentina,Vecino M.,5.5,,,,,,,,5.5,C
2016,29,fiorentina,Sanchez C.,5.5,,,,,,,,5.5,C
2016,29,fiorentina,Tello C.,6.0,,,,,,,,6.0,T
2016,29,fiorentina,Ilicic J.,6.5,,,,,,,,6.5,T
2016,29,fiorentina,Chiesa F.,5.5,,,,,,,,5.5,T
2016,29,fiorentina,Kalinic N.,7.0,1.0,,,,,,,10.0,A
2016,29,fiorentina,Olivera M.,6.5,,,,,,,,6.5,D
2016,29,fiorentina,Saponara R.,7.0,,1.0,,,,,,8.0,T
2016,29,fiorentina,Babacar K.,6.0,,,,,,,,6.0,A
2016,29,genoa,Lamanna E.,5.5,-1.0,,,,,,,4.5,P
2016,29,genoa,Gentiletti S.,5.5,,,,,,1.0,,5.0,D
2016,29,genoa,Izzo A.,6.0,,,,,,,,6.0,D
2016,29,genoa,Munoz E.,6.0,,,,,,,,6.0,D
2016,29,genoa,Ntcham O.,5.0,,,,,,,,5.0,C
2016,29,genoa,Laxalt D.,5.0,,,,,,,,5.0,C
2016,29,genoa,Cataldi D.,5.0,,,,,,1.0,,4.5,C
2016,29,genoa,Hiljemark O.,5.5,,,,,,,,5.5,C
2016,29,genoa,Lazovic D.,5.5,,,,,,,,5.5,T
2016,29,genoa,Taarabt A.,5.0,,,,,,,,5.0,T
2016,29,genoa,Simeone G.,5.0,,,,,,,,5.0,A
2016,29,genoa,Biraschi D.,6.0,,,,,,,,6.0,D
2016,29,genoa,Edenilson A.,6.0,,,,,,,,6.0,D
2016,29,genoa,Pinilla M.,,,,,,,,,,A
2016,29,inter,Handanovic S.,6.0,-2.0,,,,,,,4.0,P
2016,29,inter,Dambrosio D.,5.5,,,,,,,,5.5,D
2016,29,inter,Miranda J.,6.5,,,,,,,,6.5,D
2016,29,inter,Ansaldi C.,6.0,,1.0,,,,,,7.0,D
2016,29,inter,Gagliardini R.,5.0,,,,,,,,5.0,C
2016,29,inter,Medel G.,6.0,,,,,,,,6.0,C
2016,29,inter,Kondogbia G.,6.5,1.0,,,,,,,9.5,C
2016,29,inter,Candreva A.,6.5,1.0,,,,,,,9.5,T
2016,29,inter,Perisic I.,5.0,,,,,,,,5.0,T
2016,29,inter,Banega E.,5.5,,,,,,,,5.5,T
2016,29,inter,Icardi M.,6.0,,,,,,,,6.0,A
2016,29,inter,Murillo J.,6.0,,,,,,,,6.0,D
2016,29,inter,Brozovic M.,6.0,,,,,,,,6.0,C
2016,29,inter,Eder C.,6.5,,,,,,,,6.5,A
2016,29,juventus,Buffon G.,6.5,,,,,,,,6.5,P
2016,29,juventus,Alves D.,6.0,,,,,,1.0,,5.5,D
2016,29,juventus,Barzagli A.,5.5,,,,,,,,5.5,D
2016,29,juventus,Rugani D.,6.0,,,,,,,,6.0,D
2016,29,juventus,Khedira S.,6.5,,,,,,,,6.5,C
2016,29,juventus,Pjanic M.,7.0,,,,,,,,7.0,C
2016,29,juventus,Asamoah K.,7.0,,1.0,,,,,,8.0,C
2016,29,juventus,Cuadrado J.,7.5,1.0,,,,,,,10.5,T
2016,29,juventus,Mandzukic M.,6.5,,,,,,,,6.5,A
2016,29,juventus,Dybala P.,6.5,,,,,,,,6.5,A
2016,29,juventus,Higuain G.,5.0,,,,,,,,5.0,A
2016,29,juventus,Lichtsteiner S.,,,,,,,,,,D
2016,29,juventus,Lemina M.,6.0,,,,,,,,6.0,C
2016,29,juventus,Pjaca M.,5.5,,,,,,,,5.5,T
2016,29,lazio,Strakosha T.,6.0,,,,,,,,6.0,P
2016,29,lazio,Basta D.,6.0,,,,,,,,6.0,D
2016,29,lazio,Hoedt W.,6.0,,,,,,,,6.0,D
2016,29,lazio,De Vrij S.,6.0,,,,,,1.0,,5.5,D
2016,29,lazio,Radu S.,6.0,,,,,,,,6.0,D
2016,29,lazio,Lulic S.,6.0,,,,,,,,6.0,C
2016,29,lazio,Biglia L.,5.5,,,,,,1.0,,5.0,C
2016,29,lazio,Parolo M.,5.5,,,,,,,,5.5,C
2016,29,lazio,Anderson F.,5.0,,,,,,,,5.0,T
2016,29,lazio,Keita B.,6.0,,,,,,,,6.0,T
2016,29,lazio,Immobile C.,5.0,,,,,,,,5.0,A
2016,29,lazio,Patric ,,,,,,,,,,D
2016,29,lazio,Alberto L.,5.5,,,,,,,,5.5,T
2016,29,lazio,Djordjevic F.,5.5,,,,,,,,5.5,A
2016,29,milan,Donnarumma G.,6.0,,,,,,,,6.0,P
2016,29,milan,Zapata C.,6.5,,,,,,,,6.5,D
2016,29,milan,De Sciglio M.,6.5,,,,,,1.0,,6.0,D
2016,29,milan,Vangioni L.,6.5,,,,,,,,6.5,D
2016,29,milan,Paletta G.,6.0,,,,,,,,6.0,D
2016,29,milan,Bertolacci A.,,,,,,,,,,C
2016,29,milan,Kucka J.,6.0,,,,,,,,6.0,C
2016,29,milan,Fernandez M.,7.0,1.0,,,,,,,10.0,T
2016,29,milan,Deulofeu G.,6.5,,,,,,,,6.5,T
2016,29,milan,Ocampos L.,6.5,,,,,,,,6.5,T
2016,29,milan,Lapadula G.,6.0,,1.0,,,,,,7.0,A
2016,29,milan,Antonelli L.,,,,,,,,,,D
2016,29,milan,Locatelli M.,6.0,,,,,,,,6.0,C
2016,29,milan,Pasalic M.,6.0,,,,,,,,6.0,C
2016,29,napoli,Reina P.,6.0,-2.0,,,,,,,4.0,P
2016,29,napoli,Chiriches V.,5.5,,,,,,,,5.5,D
2016,29,napoli,Hysaj E.,5.5,,,,,,1.0,,5.0,D
2016,29,napoli,Ghoulam F.,6.0,,,,,,,,6.0,D
2016,29,napoli,Albiol R.,6.0,,,,,,1.0,,5.5,D
2016,29,napoli,Jorginho F.,6.0,,,,,,1.0,,5.5,C
2016,29,napoli,Allan M.,6.5,,,,,,,,6.5,C
2016,29,napoli,Hamsik M.,6.0,,,,,,,,6.0,C
2016,29,napoli,Callejon J.,6.5,,,,,,1.0,,6.0,T
2016,29,napoli,Insigne L.,7.5,2.0,,1.0,,,,,13.5,T
2016,29,napoli,Mertens D.,7.0,1.0,,,1.0,,,,7.0,T
2016,29,napoli,Diawara A.,5.0,,,,,,,,5.0,C
2016,29,napoli,Giaccherini E.,,,,,,,,,,T
2016,29,napoli,Milik A.,,,,,,,,,,A
2016,29,palermo,Posavec J.,5.5,-4.0,,,,,,,1.5,P
2016,29,palermo,Morganella M.,5.0,,,,,,1.0,,4.5,D
2016,29,palermo,Cionek T.,5.0,,,,,,,,5.0,D
2016,29,palermo,Gonzalez G.,5.0,,,,,,,,5.0,D
2016,29,palermo,Goldaniga E.,5.0,,,,,,,,5.0,D
2016,29,palermo,Aleesami H.,6.5,,,,,,,,6.5,D
2016,29,palermo,Gazzi A.,5.5,,,,,,1.0,,5.0,C
2016,29,palermo,Chochev I.,5.0,,,,,,,,5.0,C
2016,29,palermo,Diamanti A.,6.0,,,,,,,1.0,5.0,T
2016,29,palermo,Sallai R.,6.0,1.0,,,,,,,9.0,T
2016,29,palermo,Nestorovski I.,5.0,,,,,,,,5.0,A
2016,29,palermo,Pezzella G.,5.5,,,,,,,,5.5,D
2016,29,palermo,Jajalo M.,5.0,,,,,,,,5.0,C
2016,29,palermo,Balogh N.,5.0,,,,,,,,5.0,A
2016,29,pescara,Bizzarri A.,6.5,-3.0,,,,,,,3.5,P
2016,29,pescara,Bovo C.,5.5,,,,,,,,5.5,D
2016,29,pescara,Crescenzi A.,6.0,,,,,,,,6.0,D
2016,29,pescara,Coda A.,5.0,,,,,,,,5.0,D
2016,29,pescara,Biraghi C.,5.0,,,,,,,,5.0,D
2016,29,pescara,Zampano F.,5.0,,,,,,,,5.0,D
2016,29,pescara,Memushaj L.,4.5,,,,,,,,4.5,C
2016,29,pescara,Muntari S.,5.0,,,,,,1.0,,4.5,C
2016,29,pescara,Verre V.,5.0,,,,,,1.0,,4.5,C
2016,29,pescara,Benali A.,5.0,,,,,,,,5.0,T
2016,29,pescara,Cerri A.,5.5,,,,,,,,5.5,A
2016,29,pescara,Kastanos G.,,,,,,,,,,C
2016,29,pescara,Bahebeck J.,,,,,,,,,,T
2016,29,roma,Szczesny W.,6.5,-1.0,,,,,,,5.5,P
2016,29,roma,Manolas K.,6.0,,,,,,,,6.0,D
2016,29,roma,Emerson P.,5.5,,,,,,,,5.5,D
2016,29,roma,Fazio F.,5.5,,,,,,,,5.5,D
2016,29,roma,Rudiger A.,6.0,,,,,,,,6.0,D
2016,29,roma,Peres B.,4.5,,,,,,,,4.5,D
2016,29,roma,Nainggolan R.,6.0,,,,,,,,6.0,C
2016,29,roma,Strootman K.,6.5,,1.0,,,,1.0,,7.0,C
2016,29,roma,Paredes L.,6.5,1.0,,,,,,,9.5,C
2016,29,roma,Salah M.,6.5,1.0,1.0,,,,,,10.5,T
2016,29,roma,El Shaarawy S.,6.0,,,,,,,,6.0,T
2016,29,roma,De Rossi D.,,,,,,,,,,C
2016,29,roma,Perotti D.,6.0,,,,,,,,6.0,T
2016,29,roma,Dzeko E.,7.0,1.0,,,,,,,10.0,A
2016,29,sampdoria,Puggioni C.,7.0,-1.0,,,,,,,6.0,P
2016,29,sampdoria,Silvestre M.,6.0,,,,,,,,6.0,D
2016,29,sampdoria,Skriniar M.,6.0,,,,,,,,6.0,D
2016,29,sampdoria,Regini V.,5.0,,,,,,1.0,,4.5,D
2016,29,sampdoria,Sala J.,5.0,,,,,,,,5.0,C
2016,29,sampdoria,Torreira L.,6.0,,,,,,,,6.0,C
2016,29,sampdoria,Fernandes B.,6.0,,,,,,,,6.0,C
2016,29,sampdoria,Barreto E.,5.5,,,,,,,,5.5,C
2016,29,sampdoria,Linetty K.,5.5,,,,,,,,5.5,C
2016,29,sampdoria,Quagliarella F.,7.0,,,,,,,,7.0,A
2016,29,sampdoria,Muriel L.,4.5,,,,,,,,4.5,A
2016,29,sampdoria,Djuricic F.,6.0,,,,,,,,6.0,T
2016,29,sampdoria,Praet D.,6.5,,,,,,,,6.5,T
2016,29,sampdoria,Schick P.,,,,,,,,,5.5,A
2016,29,sassuolo,Consigli A.,6.0,-3.0,,,,,,,3.0,P
2016,29,sassuolo,Dellorco C.,6.0,,,,,,,,6.0,D
2016,29,sassuolo,Acerbi F.,6.0,,,,,,,,6.0,D
2016,29,sassuolo,Letschert T.,4.5,,,,,,1.0,,4.0,D
2016,29,sassuolo,Peluso F.,6.0,,,,,,1.0,,5.5,D
2016,29,sassuolo,Duncan A.,6.0,,,,,,,,6.0,C
2016,29,sassuolo,Pellegrini L.,6.0,,,,,,,,6.0,C
2016,29,sassuolo,Missiroli S.,6.5,,,,,,,,6.5,C
2016,29,sassuolo,Berardi D.,6.5,,1.0,,,,,,7.5,T
2016,29,sassuolo,Politano M.,7.0,,,,,,,,7.0,T
2016,29,sassuolo,Defrel G.,6.5,1.0,,,,,,,9.5,A
2016,29,sassuolo,Lirola P.,5.5,,,,,,,,5.5,D
2016,29,sassuolo,Ricci F.,5.0,,,,,,,,5.0,T
2016,29,sassuolo,Matri A.,5.0,,,,,,,,5.0,A
2016,29,torino,Hart J.,5.0,-2.0,,,,,,,3.0,P
2016,29,torino,Zappacosta D.,6.0,,,,,,,,6.0,D
2016,29,torino,Molinaro C.,6.5,,,,,,,,6.5,D
2016,29,torino,Moretti E.,7.0,,1.0,,,,,,8.0,D
2016,29,torino,Rossettini L.,6.5,,,,,,,,6.5,D
2016,29,torino,Acquah A.,7.0,1.0,,,,,,,10.0,C
2016,29,torino,Baselli D.,7.0,1.0,,,,,,,10.0,C
2016,29,torino,Lukic S.,6.5,,,,,,,,6.5,C
2016,29,torino,Ljajic A.,5.0,,,,,,,,5.0,T
2016,29,torino,Iturbe J.,5.5,,1.0,,,,,,6.5,T
2016,29,torino,Belotti A.,6.5,,,,,,,,6.5,A
2016,29,torino,Iago F.,5.5,,,,,,,,5.5,T
2016,29,torino,Boye L.,6.0,,,,,,,,6.0,A
2016,29,torino,Lopez M.,,,,,,,,,,A
2016,29,udinese,Scuffet S.,6.0,-1.0,,,,,,,5.0,P
2016,29,udinese,Samir ,7.0,,,,,,,,7.0,D
2016,29,udinese,Angella G.,6.0,,,,,,,,6.0,D
2016,29,udinese,Danilo L.,6.0,,,,,,1.0,,5.5,D
2016,29,udinese,Widmer S.,6.0,,,,,,,,6.0,D
2016,29,udinese,Hallfredsson E.,5.5,,,,,,1.0,,5.0,C
2016,29,udinese,Jankto J.,7.0,1.0,,,,,,,10.0,C
2016,29,udinese,Badu E.,5.5,,,,,,,,5.5,C
2016,29,udinese,De Paul R.,7.0,1.0,,,,,,,10.0,T
2016,29,udinese,Zapata D.,7.0,1.0,,,,,,,10.0,A
2016,29,udinese,Thereau C.,6.5,1.0,,,,,1.0,,9.0,A
2016,29,udinese,Heurtaux T.,6.5,,,,,,,,6.5,D
2016,29,udinese,Kums S.,,,,,,,,,,C
2016,29,udinese,Perica S.,6.5,,,,,,,,6.5,A
2016,30,atalanta,Berisha E.,6.5,,,,,,,,6.5,P
2016,30,atalanta,Masiello A.,6.0,,,,,,,,6.0,D
2016,30,atalanta,Caldara M.,6.5,1.0,,,,,,,9.5,D
2016,30,atalanta,Conti A.,7.5,1.0,,,,,,,10.5,D
2016,30,atalanta,Toloi R.,6.0,,,,,,,,6.0,D
2016,30,atalanta,Kurtic J.,7.0,,1.0,,,,,,8.0,C
2016,30,atalanta,Freuler R.,6.5,,,,,,,,6.5,C
2016,30,atalanta,Kessie F.,7.0,,,,,,1.0,,6.5,C
2016,30,atalanta,Gomez A.,8.0,3.0,,1.0,,,,,17.0,T
2016,30,atalanta,Spinazzola L.,7.0,,1.0,,,,,,8.0,T
2016,30,atalanta,Petagna A.,7.0,,1.0,,,,,,8.0,A
2016,30,atalanta,Hateboer H.,,,,,,,,,,D
2016,30,atalanta,Grassi A.,,,,,,,,,,C
2016,30,atalanta,Dalessandro M.,,,,,,,,,,T
2016,30,bologna,Mirante A.,6.5,-1.0,,,,,,,5.5,P
2016,30,bologna,Mbaye I.,6.0,,,,,,,,6.0,D
2016,30,bologna,Maietta D.,4.5,,,,,,,,4.5,D
2016,30,bologna,Torosidis V.,6.0,,,,,,,,6.0,D
2016,30,bologna,Gastaldello D.,6.0,,,,,,,,6.0,D
2016,30,bologna,Taider S.,5.0,,,,,,,,5.0,C
2016,30,bologna,Donsah G.,5.5,,,,,,,,5.5,C
2016,30,bologna,Viviani F.,4.5,,,,,,,,4.5,C
2016,30,bologna,Verdi S.,6.0,,,,,,,,6.0,T
2016,30,bologna,Krejci L.,5.5,,,,,,1.0,,5.0,T
2016,30,bologna,Destro M.,5.0,,,,,,1.0,,4.5,A
2016,30,bologna,Dzemaili B.,6.0,,,,,,,,6.0,C
2016,30,bologna,Nagy A.,6.0,,,,,,,,6.0,C
2016,30,bologna,Di Francesco F.,,,,,,,,,,T
2016,30,cagliari,Rafael A.,7.5,-1.0,,,,,,,6.5,P
2016,30,cagliari,Pisacane F.,6.5,,,,,,,,6.5,D
2016,30,cagliari,Murru N.,5.5,,,,,,,,5.5,D
2016,30,cagliari,Alves B.,6.0,,,,,,,,6.0,D
2016,30,cagliari,Isla M.,6.0,,,,,,1.0,,5.5,D
2016,30,cagliari,Tachtsidis P.,7.0,,2.0,,,,,,9.0,C
2016,30,cagliari,Ionita A.,8.0,2.0,,,,,,,14.0,C
2016,30,cagliari,Padoin S.,5.5,,,,,,,,5.5,C
2016,30,cagliari,Joao Pedro ,6.5,,,,,,,,6.5,T
2016,30,cagliari,Borriello M.,7.0,1.0,,,,,,,10.0,A
2016,30,cagliari,Sau M.,6.0,,,,,,,,6.0,A
2016,30,cagliari,Farago P.,,,,,,,,,,C
2016,30,cagliari,Deiola A.,,,,,,,,,,C
2016,30,chievo,Seculin A.,7.0,-2.0,,,,,,,5.0,P
2016,30,chievo,Cacciatore F.,6.0,,,,,,,,6.0,D
2016,30,chievo,Gamberini A.,6.0,,,,,,,,6.0,D
2016,30,chievo,Dainelli D.,5.0,,,,,,,,5.0,D
2016,30,chievo,Frey N.,5.0,,,,,,,,5.0,D
2016,30,chievo,Castro L.,6.5,,1.0,,,,1.0,,7.0,C
2016,30,chievo,Radovanovic I.,6.0,,,,,,1.0,,5.5,C
2016,30,chievo,Birsa V.,5.0,,,,,,,,5.0,T
2016,30,chievo,De Guzman J.,5.0,,,,,,,,5.0,T
2016,30,chievo,Pellissier S.,7.0,1.0,,,,,,,10.0,A
2016,30,chievo,Inglese R.,5.0,,,,,,,,5.0,A
2016,30,chievo,Spolli N.,6.0,,,,,,,,6.0,D
2016,30,chievo,Gakpe S.,,,,,,,,,,T
2016,30,chievo,Meggiorini R.,5.5,,,,,,,,5.5,A
2016,30,crotone,Cordaz A.,7.0,-1.0,,,,,,,6.0,P
2016,30,crotone,Ferrari G.,7.0,1.0,,,,,,,10.0,D
2016,30,crotone,Rosi A.,6.5,,,,,,1.0,,6.0,D
2016,30,crotone,Ceccherini F.,6.0,,,,,,1.0,,5.5,D
2016,30,crotone,Martella B.,5.0,,,,,,,,5.0,D
2016,30,crotone,Crisetig L.,6.0,,1.0,,,,,,7.0,C
2016,30,crotone,Rohden M.,5.5,,,,,,,,5.5,C
2016,30,crotone,Capezzi L.,6.5,,,,,,,,6.5,C
2016,30,crotone,Stoian A.,7.0,,,,,,,,7.0,T
2016,30,crotone,Falcinelli D.,7.0,1.0,,,,,,,10.0,A
2016,30,crotone,Trotta M.,6.5,,,,,,,,6.5,A
2016,30,crotone,Sampirisi M.,,,,,,,,,,D
2016,30,crotone,Barberis A.,,,,,,,,,,C
2016,30,crotone,Nalini A.,6.0,,,,,,,,6.0,T
2016,30,empoli,Skorupski L.,6.0,-2.0,,,,,,,4.0,P
2016,30,empoli,Laurini V.,6.0,,,,,,,,6.0,D
2016,30,empoli,Barba F.,5.0,,,,,,,,5.0,D
2016,30,empoli,Veseli F.,5.5,,,,,,,,5.5,D
2016,30,empoli,Pasqual M.,6.5,,,,,,,,6.5,D
2016,30,empoli,Croce D.,5.5,,,,,,,,5.5,C
2016,30,empoli,Buchel M.,6.5,,,,,,,,6.5,C
2016,30,empoli,El Kaddouri O.,6.0,,,,,,,,6.0,T
2016,30,empoli,Krunic R.,5.5,,,,,,1.0,,5.0,T
2016,30,empoli,Marilungo G.,5.5,,,,,,,,5.5,A
2016,30,empoli,Thiam M.,6.5,,,,,,,,6.5,A
2016,30,empoli,Cosic U.,,,,,,,,,,D
2016,30,empoli,Tello A.,5.5,,,,,,,,5.5,C
2016,30,empoli,Maccarone M.,5.0,,,,,,,,5.0,A
2016,30,fiorentina,Tatarusanu C.,6.0,,,,,,,,6.0,P
2016,30,fiorentina,Astori D.,6.5,,,,,,1.0,,6.0,D
2016,30,fiorentina,Tomovic N.,6.0,,,,,,1.0,,5.5,D
2016,30,fiorentina,Milic H.,6.0,,1.0,,,,,,7.0,D
2016,30,fiorentina,Valero B.,7.0,,,,,,,,7.0,C
2016,30,fiorentina,Badelj M.,5.5,,,,,,1.0,,5.0,C
2016,30,fiorentina,Sanchez C.,6.5,,,,,,,,6.5,C
2016,30,fiorentina,Cristoforo S.,5.0,,,,,,,,5.0,C
2016,30,fiorentina,Ilicic J.,5.5,,,,,,,,5.5,T
2016,30,fiorentina,Tello C.,6.0,,,,,,,,6.0,T
2016,30,fiorentina,Kalinic N.,6.0,,,,,,,,6.0,A
2016,30,fiorentina,Saponara R.,6.0,,,,,,,,6.0,T
2016,30,fiorentina,Chiesa F.,,,,,,,,,,T
2016,30,fiorentina,Babacar K.,7.0,1.0,,,,,,,10.0,A
2016,30,genoa,Burdisso N.,4.0,,,,,,1.0,,3.5,D
2016,30,genoa,Izzo A.,4.5,,,,,,,,4.5,D
2016,30,genoa,Gentiletti S.,4.0,,,,,,,,4.0,D
2016,30,genoa,Munoz E.,4.5,,,,,,,,4.5,D
2016,30,genoa,Rigoni L.,6.0,,,,,,1.0,,5.5,C
2016,30,genoa,Laxalt D.,4.0,,,,,,,,4.0,C
2016,30,genoa,Ntcham O.,4.0,,,,,,,,4.0,C
2016,30,genoa,Lazovic D.,4.0,,,,,,,,4.0,T
2016,30,genoa,Pinilla M.,3.0,,,,,,,1.0,2.0,A
2016,30,genoa,Simeone G.,5.5,,,,,,,,5.5,A
2016,30,genoa,Rubinho ,5.5,-5.0,,,,,,,0.5,P
2016,30,genoa,Beghetto A.,6.0,,,,,,,,6.0,D
2016,30,genoa,Hiljemark O.,5.0,,,,,,,,5.0,C
2016,30,genoa,Morosini L.,6.0,,,,,,,,6.0,T
2016,30,inter,Handanovic S.,6.0,-2.0,,,,,,,4.0,P
2016,30,inter,Dambrosio D.,6.0,1.0,,,,,,,9.0,D
2016,30,inter,Ansaldi C.,6.0,,,,,,,,6.0,D
2016,30,inter,Miranda J.,6.5,,,,,,1.0,,6.0,D
2016,30,inter,Gagliardini R.,6.0,,,,,,,,6.0,C
2016,30,inter,Medel G.,5.5,,,,,,,,5.5,C
2016,30,inter,Brozovic M.,4.0,,,,,,1.0,,3.5,C
2016,30,inter,Banega E.,4.5,,1.0,,,,,,5.5,T
2016,30,inter,Perisic I.,6.5,,,,,,,,6.5,T
2016,30,inter,Candreva A.,5.5,,,,,,,,5.5,T
2016,30,inter,Icardi M.,5.0,,,,,,,,5.0,A
2016,30,inter,Kondogbia G.,5.5,,,,,,,,5.5,C
2016,30,inter,Joao Mario ,,,,,,,,,,T
2016,30,inter,Eder C.,6.0,,,,,,,,6.0,A
2016,30,juventus,Buffon G.,6.0,-1.0,,,,,,,5.0,P
2016,30,juventus,Bonucci L.,5.5,,,,,,,,5.5,D
2016,30,juventus,Chiellini G.,6.0,,,,,,,,6.0,D
2016,30,juventus,Lichtsteiner S.,5.5,,,,,,,,5.5,D
2016,30,juventus,Pjanic M.,5.5,,1.0,,,,,,6.5,C
2016,30,juventus,Marchisio C.,6.0,,,,,,,,6.0,C
2016,30,juventus,Lemina M.,5.0,,,,,,,,5.0,C
2016,30,juventus,Asamoah K.,6.0,,,,,,,,6.0,C
2016,30,juventus,Khedira S.,6.5,1.0,,,,,,,9.5,C
2016,30,juventus,Mandzukic M.,5.5,,,,,,,,5.5,A
2016,30,juventus,Higuain G.,5.0,,,,,,,,5.0,A
2016,30,juventus,Rincon T.,,,,,,,,,,C
2016,30,juventus,Cuadrado J.,5.5,,,,,,,,5.5,T
2016,30,juventus,Dybala P.,,,,,,,,,,A
2016,30,lazio,Strakosha T.,5.5,-1.0,,,,,1.0,,4.0,P
2016,30,lazio,Hoedt W.,5.5,,,,,,1.0,,5.0,D
2016,30,lazio,Radu S.,5.0,,,,,,,,5.0,D
2016,30,lazio,De Vrij S.,5.5,,,,,,,,5.5,D
2016,30,lazio,Patric ,6.0,,,,,,,,6.0,D
2016,30,lazio,Biglia L.,7.0,,,,,,,,7.0,C
2016,30,lazio,Lulic S.,6.0,,,,,,1.0,,5.5,C
2016,30,lazio,Parolo M.,6.0,,,,,,,,6.0,C
